id,field_id,data,time,date,,Value,Probability,Cumulative
632,1,1440,14:00,01/27/2021,,,,
633,1,1390,15:00,01/27/2021,,,,
634,1,1440,16:00,01/27/2021,,,,
635,1,1390,17:00,01/27/2021,,,,
636,1,1440,18:00,01/27/2021,,,,
637,1,1390,19:00,01/27/2021,,,,
638,1,1390,20:00,01/27/2021,,,,
639,1,1390,21:00,01/27/2021,,,,
640,1,1440,22:00,01/27/2021,,,,
641,1,1390,23:00,01/27/2021,,,,
642,1,1440,0:00,01/28/2021,,,,
643,1,1395,1:00,01/28/2021,,,,
644,1,1440,2:00,01/28/2021,,,,
645,1,1390,3:00,01/28/2021,,,,
646,1,1440,4:00,01/28/2021,,,,
647,1,1440,5:00,01/28/2021,,,,
648,1,1390,6:00,01/28/2021,,,,
649,1,1440,7:00,01/28/2021,,,,
650,1,1385,8:00,01/28/2021,,,,
651,1,1390,9:00,01/28/2021,,,,
652,1,1390,10:00,01/28/2021,,,,
653,1,1385,11:00,01/28/2021,,,,
654,1,1440,12:00,01/28/2021,,,,
655,1,1440,13:00,01/28/2021,,,,
656,1,1440,14:00,01/28/2021,,,,
657,1,1390,15:00,01/28/2021,,,,
658,1,1390,16:00,01/28/2021,,,,
659,1,1440,17:00,01/28/2021,,,,
660,1,1440,18:00,01/28/2021,,,,
661,1,1440,19:00,01/28/2021,,,,
662,1,1440,20:00,01/28/2021,,,,
663,1,1440,21:00,01/28/2021,,,,
664,1,1440,22:00,01/28/2021,,,,
665,1,1390,23:00,01/28/2021,,,,
666,1,1440,0:00,01/29/2021,,,,
667,1,1390,1:00,01/29/2021,,,,
668,1,1395,2:00,01/29/2021,,,,
669,1,1440,3:00,01/29/2021,,,,
670,1,1440,4:00,01/29/2021,,,,
671,1,1440,5:00,01/29/2021,,,,
672,1,1440,6:00,01/29/2021,,,,
673,1,1440,7:00,01/29/2021,,,,
674,1,1440,8:00,01/29/2021,,,,
675,1,1390,9:00,01/29/2021,,,,
676,1,1440,10:00,01/29/2021,,,,
677,1,1390,11:00,01/29/2021,,,,
678,1,1440,12:00,01/29/2021,,,,
679,1,1440,13:00,01/29/2021,,,,
680,1,1390,14:00,01/29/2021,,,,
681,1,1440,15:00,01/29/2021,,,,
682,1,1390,16:00,01/29/2021,,,,
683,1,1440,17:00,01/29/2021,,,,
684,1,1440,18:00,01/29/2021,,,,
685,1,1440,19:00,01/29/2021,,,,
686,1,1440,20:00,01/29/2021,,,,
687,1,1440,21:00,01/29/2021,,,,
688,1,1390,22:00,01/29/2021,,,,
689,1,1390,23:00,01/29/2021,,,,
690,1,1390,0:00,01/30/2021,,,,
691,1,1440,1:00,01/30/2021,,,,
692,1,1440,2:00,01/30/2021,,,,
693,1,1390,3:00,01/30/2021,,,,
694,1,1440,4:00,01/30/2021,,,,
695,1,1390,5:00,01/30/2021,,,,
696,1,1440,6:00,01/30/2021,,,,
697,1,1390,7:00,01/30/2021,,,,
698,1,1440,8:00,01/30/2021,,,,
699,1,1385,9:00,01/30/2021,,,,
700,1,1440,10:00,01/30/2021,,,,
701,1,1395,11:00,01/30/2021,,,,
702,1,1440,12:00,01/30/2021,,,,
703,1,1440,13:00,01/30/2021,,,,
704,1,1390,14:00,01/30/2021,,,,
705,1,1390,15:00,01/30/2021,,,,
706,1,1390,16:00,01/30/2021,,,,
707,1,1390,17:00,01/30/2021,,,,
708,1,1440,18:00,01/30/2021,,,,
709,1,1390,19:00,01/30/2021,,,,
710,1,1440,20:00,01/30/2021,,,,
711,1,1390,21:00,01/30/2021,,,,
712,1,1390,22:00,01/30/2021,,,,
713,1,1395,23:00,01/30/2021,,,,
714,1,1440,0:00,01/31/2021,,,,
715,1,1440,1:00,01/31/2021,,,,
716,1,1440,2:00,01/31/2021,,,,
717,1,1390,3:00,01/31/2021,,,,
718,1,1440,4:00,01/31/2021,,,,
719,1,1385,5:00,01/31/2021,,,,
720,1,1440,6:00,01/31/2021,,,,
721,1,1390,7:00,01/31/2021,,,,
722,1,1440,8:00,01/31/2021,,,,
723,1,1390,9:00,01/31/2021,,,,
724,1,1445,10:00,01/31/2021,,,,
725,1,1440,11:00,01/31/2021,,,,
726,1,1440,12:00,01/31/2021,,,,
727,1,1440,13:00,01/31/2021,,,,
728,1,1440,14:00,01/31/2021,,,,
729,1,1440,15:00,01/31/2021,,,,
730,1,1440,16:00,01/31/2021,,,,
731,1,1440,17:00,01/31/2021,,,,
732,1,1390,18:00,01/31/2021,,,,
733,1,1440,19:00,01/31/2021,,,,
734,1,1455,20:00,01/31/2021,,,,
735,1,1440,21:00,01/31/2021,,,,
736,1,1440,22:00,01/31/2021,,,,
737,1,1440,23:00,01/31/2021,,,,
738,1,1390,0:00,02/01/2021,,,,
739,1,1450,1:00,02/01/2021,,,,
740,1,1440,2:00,02/01/2021,,,,
741,1,1440,3:00,02/01/2021,,,,
742,1,1440,4:00,02/01/2021,,,,
743,1,1440,5:00,02/01/2021,,,,
744,1,1440,6:00,02/01/2021,,,,
745,1,1390,7:00,02/01/2021,,,,
746,1,1440,8:00,02/01/2021,,,,
747,1,1390,9:00,02/01/2021,,,,
748,1,1390,10:00,02/01/2021,,,,
749,1,1390,11:00,02/01/2021,,,,
750,1,1390,12:00,02/01/2021,,,,
751,1,1390,13:00,02/01/2021,,,,
752,1,1440,14:00,02/01/2021,,,,
753,1,1390,15:00,02/01/2021,,,,
754,1,1440,16:00,02/01/2021,,,,
755,1,1385,17:00,02/01/2021,,,,
756,1,1440,18:00,02/01/2021,,,,
757,1,1390,19:00,02/01/2021,,,,
758,1,1440,20:00,02/01/2021,,,,
759,1,1390,21:00,02/01/2021,,,,
760,1,1440,22:00,02/01/2021,,,,
761,1,1390,23:00,02/01/2021,,,,
762,1,1440,0:00,02/02/2021,,,,
763,1,1390,1:00,02/02/2021,,,,
764,1,1440,2:00,02/02/2021,,,,
765,1,1390,3:00,02/02/2021,,,,
766,1,1390,4:00,02/02/2021,,,,
767,1,1395,5:00,02/02/2021,,,,
768,1,1440,6:00,02/02/2021,,,,
769,1,1390,7:00,02/02/2021,,,,
770,1,1440,8:00,02/02/2021,,,,
771,1,1390,9:00,02/02/2021,,,,
772,1,1445,10:00,02/02/2021,,,,
773,1,1445,11:00,02/02/2021,,,,
774,1,1450,12:00,02/02/2021,,,,
775,1,1440,13:00,02/02/2021,,,,
776,1,1440,14:00,02/02/2021,,,,
777,1,1390,15:00,02/02/2021,,,,
778,1,1440,16:00,02/02/2021,,,,
779,1,1390,17:00,02/02/2021,,,,
780,1,1390,18:00,02/02/2021,,,,
781,1,1440,19:00,02/02/2021,,,,
782,1,1440,20:00,02/02/2021,,,,
783,1,1440,21:00,02/02/2021,,,,
784,1,1395,22:00,02/02/2021,,,,
785,1,1440,23:00,02/02/2021,,,,
786,1,1390,0:00,02/03/2021,,,,
787,1,1440,1:00,02/03/2021,,,,
788,1,1440,2:00,02/03/2021,,,,
789,1,1440,3:00,02/03/2021,,,,
790,1,1440,4:00,02/03/2021,,,,
791,1,1440,5:00,02/03/2021,,,,
792,1,1440,6:00,02/03/2021,,,,
793,1,1390,7:00,02/03/2021,,,,
794,1,1440,8:00,02/03/2021,,,,
795,1,1390,9:00,02/03/2021,,,,
796,1,1390,10:00,02/03/2021,,,,
797,1,1440,11:00,02/03/2021,,,,
798,1,1390,12:00,02/03/2021,,,,
799,1,1440,13:00,02/03/2021,,,,
800,1,1390,14:00,02/03/2021,,,,
801,1,1390,15:00,02/03/2021,,,,
802,1,1440,16:00,02/03/2021,,,,
803,1,1390,17:00,02/03/2021,,,,
804,1,1440,18:00,02/03/2021,,,,
805,1,1440,19:00,02/03/2021,,,,
806,1,1390,20:00,02/03/2021,,,,
807,1,1385,21:00,02/03/2021,,,,
808,1,1440,22:00,02/03/2021,,,,
809,1,1440,23:00,02/03/2021,,,,
810,1,1445,0:00,02/04/2021,,,,
811,1,1440,1:00,02/04/2021,,,,
812,1,1395,2:00,02/04/2021,,,,
813,1,1380,3:00,02/04/2021,,,,
814,1,1440,4:00,02/04/2021,,,,
815,1,1440,5:00,02/04/2021,,,,
816,1,1390,6:00,02/04/2021,,,,
817,1,1390,7:00,02/04/2021,,,,
818,1,1390,8:00,02/04/2021,,,,
819,1,1440,9:00,02/04/2021,,,,
820,1,1440,10:00,02/04/2021,,,,
821,1,1440,11:00,02/04/2021,,,,
822,1,1440,12:00,02/04/2021,,,,
823,1,1395,13:00,02/04/2021,,,,
824,1,1390,14:00,02/04/2021,,,,
825,1,1390,15:00,02/04/2021,,,,
826,1,1395,16:00,02/04/2021,,,,
827,1,1390,17:00,02/04/2021,,,,
828,1,1390,18:00,02/04/2021,,,,
829,1,1390,19:00,02/04/2021,,,,
830,1,1440,20:00,02/04/2021,,,,
831,1,1440,21:00,02/04/2021,,,,
832,1,1440,22:00,02/04/2021,,,,
833,1,1390,23:00,02/04/2021,,,,
834,1,1390,0:00,02/05/2021,,,,
835,1,1440,1:00,02/05/2021,,,,
836,1,1440,2:00,02/05/2021,,,,
837,1,1440,3:00,02/05/2021,,,,
838,1,1440,4:00,02/05/2021,,,,
839,1,1440,5:00,02/05/2021,,,,
840,1,1440,6:00,02/05/2021,,,,
841,1,1440,7:00,02/05/2021,,,,
842,1,1390,8:00,02/05/2021,,,,
843,1,1440,9:00,02/05/2021,,,,
844,1,1440,10:00,02/05/2021,,,,
845,1,1440,11:00,02/05/2021,,,,
846,1,1440,12:00,02/05/2021,,,,
847,1,1390,13:00,02/05/2021,,,,
848,1,1390,14:00,02/05/2021,,,,
849,1,1390,15:00,02/05/2021,,,,
850,1,1390,16:00,02/05/2021,,,,
851,1,1390,17:00,02/05/2021,,,,
852,1,1440,18:00,02/05/2021,,,,
853,1,1395,19:00,02/05/2021,,,,
854,1,1440,20:00,02/05/2021,,,,
855,1,1390,21:00,02/05/2021,,,,
856,1,1440,22:00,02/05/2021,,,,
857,1,1390,23:00,02/05/2021,,,,
858,1,1390,0:00,02/06/2021,,,,
859,1,1390,1:00,02/06/2021,,,,
860,1,1390,2:00,02/06/2021,,,,
861,1,1440,3:00,02/06/2021,,,,
862,1,1390,4:00,02/06/2021,,,,
863,1,1440,5:00,02/06/2021,,,,
864,1,1440,6:00,02/06/2021,,,,
865,1,1390,7:00,02/06/2021,,,,
866,1,1390,8:00,02/06/2021,,,,
867,1,1390,9:00,02/06/2021,,,,
868,1,1440,10:00,02/06/2021,,,,
869,1,1440,11:00,02/06/2021,,,,
870,1,1390,12:00,02/06/2021,,,,
871,1,1440,13:00,02/06/2021,,,,
872,1,1440,14:00,02/06/2021,,,,
873,1,1440,15:00,02/06/2021,,,,
874,1,1390,16:00,02/06/2021,,,,
875,1,1440,17:00,02/06/2021,,,,
876,1,1390,18:00,02/06/2021,,,,
877,1,1440,19:00,02/06/2021,,,,
878,1,1440,20:00,02/06/2021,,,,
879,1,1440,21:00,02/06/2021,,,,
880,1,1440,22:00,02/06/2021,,,,
881,1,1390,23:00,02/06/2021,,,,
882,1,1440,0:00,02/07/2021,,,,
883,1,1390,1:00,02/07/2021,,,,
884,1,1440,2:00,02/07/2021,,,,
885,1,1440,3:00,02/07/2021,,,,
886,1,1440,4:00,02/07/2021,,,,
887,1,1390,5:00,02/07/2021,,,,
888,1,1440,6:00,02/07/2021,,,,
889,1,1440,7:00,02/07/2021,,,,
890,1,1390,8:00,02/07/2021,,,,
891,1,1455,9:00,02/07/2021,,,,
892,1,1440,10:00,02/07/2021,,,,
893,1,1380,11:00,02/07/2021,,,,
894,1,1445,12:00,02/07/2021,,,,
895,1,1390,13:00,02/07/2021,,,,
896,1,1390,14:00,02/07/2021,,,,
897,1,1445,15:00,02/07/2021,,,,
898,1,1390,16:00,02/07/2021,,,,
899,1,1440,17:00,02/07/2021,,,,
900,1,1440,18:00,02/07/2021,,,,
901,1,1390,19:00,02/07/2021,,,,
902,1,1440,20:00,02/07/2021,,,,
903,1,1440,21:00,02/07/2021,,,,
904,1,1445,22:00,02/07/2021,,,,
905,1,1440,23:00,02/07/2021,,,,
906,1,1390,0:00,02/08/2021,,,,
907,1,1440,1:00,02/08/2021,,,,
908,1,1440,2:00,02/08/2021,,,,
909,1,1440,3:00,02/08/2021,,,,
910,1,1385,4:00,02/08/2021,,,,
911,1,1390,5:00,02/08/2021,,,,
912,1,1450,6:00,02/08/2021,,,,
913,1,1390,7:00,02/08/2021,,,,
914,1,1440,8:00,02/08/2021,,,,
915,1,1440,9:00,02/08/2021,,,,
916,1,1440,10:00,02/08/2021,,,,
917,1,1390,11:00,02/08/2021,,,,
918,1,1440,12:00,02/08/2021,,,,
919,1,1440,13:00,02/08/2021,,,,
920,1,1385,14:00,02/08/2021,,,,
921,1,1390,15:00,02/08/2021,,,,
922,1,1390,16:00,02/08/2021,,,,
923,1,1440,17:00,02/08/2021,,,,
924,1,1440,18:00,02/08/2021,,,,
925,1,1440,19:00,02/08/2021,,,,
926,1,1440,20:00,02/08/2021,,,,
927,1,1390,21:00,02/08/2021,,,,
928,1,1440,22:00,02/08/2021,,,,
929,1,1390,23:00,02/08/2021,,,,
930,1,1390,0:00,02/09/2021,,,,
931,1,1440,1:00,02/09/2021,,,,
932,1,1380,2:00,02/09/2021,,,,
933,1,1390,3:00,02/09/2021,,,,
934,1,1440,4:00,02/09/2021,,,,
935,1,1390,5:00,02/09/2021,,,,
936,1,1440,6:00,02/09/2021,,,,
937,1,1390,7:00,02/09/2021,,,,
938,1,1390,8:00,02/09/2021,,,,
939,1,1390,9:00,02/09/2021,,,,
940,1,1440,10:00,02/09/2021,,,,
941,1,1440,11:00,02/09/2021,,,,
942,1,1385,12:00,02/09/2021,,,,
943,1,1390,13:00,02/09/2021,,,,
944,1,1390,14:00,02/09/2021,,,,
945,1,1440,15:00,02/09/2021,,,,
946,1,1390,16:00,02/09/2021,,,,
947,1,1390,17:00,02/09/2021,,,,
948,1,1440,18:00,02/09/2021,,,,
949,1,1440,19:00,02/09/2021,,,,
950,1,1440,20:00,02/09/2021,,,,
951,1,1390,21:00,02/09/2021,,,,
952,1,1450,22:00,02/09/2021,,,,
953,1,1395,23:00,02/09/2021,,,,
954,1,1390,0:00,02/10/2021,,,,
955,1,1440,1:00,02/10/2021,,,,
956,1,1390,2:00,02/10/2021,,,,
957,1,1440,3:00,02/10/2021,,,,
958,1,1390,4:00,02/10/2021,,,,
959,1,1390,5:00,02/10/2021,,,,
960,1,1390,6:00,02/10/2021,,,,
961,1,1440,7:00,02/10/2021,,,,
962,1,1440,8:00,02/10/2021,,,,
963,1,1390,9:00,02/10/2021,,,,
964,1,1395,10:00,02/10/2021,,,,
965,1,1445,11:00,02/10/2021,,,,
966,1,1390,12:00,02/10/2021,,,,
967,1,1390,13:00,02/10/2021,,,,
968,1,1390,14:00,02/10/2021,,,,
969,1,1440,15:00,02/10/2021,,,,
970,1,1440,16:00,02/10/2021,,,,
971,1,1395,17:00,02/10/2021,,,,
972,1,1455,18:00,02/10/2021,,,,
973,1,1390,19:00,02/10/2021,,,,
974,1,1390,20:00,02/10/2021,,,,
975,1,1390,21:00,02/10/2021,,,,
976,1,1385,22:00,02/10/2021,,,,
977,1,1440,23:00,02/10/2021,,,,
978,1,1390,0:00,02/11/2021,,,,
979,1,1390,1:00,02/11/2021,,,,
980,1,1390,2:00,02/11/2021,,,,
981,1,1390,3:00,02/11/2021,,,,
982,1,1390,4:00,02/11/2021,,,,
983,1,1445,5:00,02/11/2021,,,,
984,1,1440,6:00,02/11/2021,,,,
985,1,1390,7:00,02/11/2021,,,,
986,1,1390,8:00,02/11/2021,,,,
987,1,1390,9:00,02/11/2021,,,,
988,1,1390,10:00,02/11/2021,,,,
989,1,1445,11:00,02/11/2021,,,,
990,1,1390,12:00,02/11/2021,,,,
991,1,1390,13:00,02/11/2021,,,,
992,1,1390,14:00,02/11/2021,,,,
993,1,1390,15:00,02/11/2021,,,,
994,1,1390,16:00,02/11/2021,,,,
995,1,1440,17:00,02/11/2021,,,,
996,1,1390,18:00,02/11/2021,,,,
997,1,1440,19:00,02/11/2021,,,,
998,1,1440,20:00,02/11/2021,,,,
999,1,1440,21:00,02/11/2021,,,,
1000,1,1440,22:00,02/11/2021,,,,
1001,1,1440,23:00,02/11/2021,,,,
1002,1,1390,0:00,02/12/2021,,,,
1003,1,1390,1:00,02/12/2021,,,,
1004,1,1390,2:00,02/12/2021,,,,
1005,1,1440,3:00,02/12/2021,,,,
1006,1,1440,4:00,02/12/2021,,,,
1007,1,1390,5:00,02/12/2021,,,,
1008,1,1440,6:00,02/12/2021,,,,
1009,1,1440,7:00,02/12/2021,,,,
1010,1,1445,8:00,02/12/2021,,,,
1011,1,1440,9:00,02/12/2021,,,,
1012,1,1445,10:00,02/12/2021,,,,
1013,1,1390,11:00,02/12/2021,,,,
1014,1,1390,12:00,02/12/2021,,,,
1015,1,1390,13:00,02/12/2021,,,,
1016,1,1440,14:00,02/12/2021,,,,
1017,1,1440,15:00,02/12/2021,,,,
1018,1,1390,16:00,02/12/2021,,,,
1019,1,1440,17:00,02/12/2021,,,,
1020,1,1440,18:00,02/12/2021,,,,
1021,1,1440,19:00,02/12/2021,,,,
1022,1,1440,20:00,02/12/2021,,,,
1023,1,1390,21:00,02/12/2021,,,,
1024,1,1440,22:00,02/12/2021,,,,
1025,1,1440,23:00,02/12/2021,,,,
1026,1,1390,0:00,02/13/2021,,,,
1027,1,1390,1:00,02/13/2021,,,,
1028,1,1440,2:00,02/13/2021,,,,
1029,1,1390,3:00,02/13/2021,,,,
1030,1,1390,4:00,02/13/2021,,,,
1031,1,1390,5:00,02/13/2021,,,,
1032,1,1390,6:00,02/13/2021,,,,
1033,1,1445,7:00,02/13/2021,,,,
1034,1,1440,8:00,02/13/2021,,,,
1035,1,1440,9:00,02/13/2021,,,,
1036,1,1440,10:00,02/13/2021,,,,
1037,1,1440,11:00,02/13/2021,,,,
1038,1,1390,12:00,02/13/2021,,,,
1039,1,1440,13:00,02/13/2021,,,,
1040,1,1440,14:00,02/13/2021,,,,
1041,1,1440,15:00,02/13/2021,,,,
1042,1,1440,16:00,02/13/2021,,,,
1043,1,1390,17:00,02/13/2021,,,,
1044,1,1395,18:00,02/13/2021,,,,
1045,1,1390,19:00,02/13/2021,,,,
1046,1,1390,20:00,02/13/2021,,,,
1047,1,1440,21:00,02/13/2021,,,,
1048,1,1390,22:00,02/13/2021,,,,
1049,1,1390,23:00,02/13/2021,,,,
1050,1,1390,0:00,02/14/2021,,,,
1051,1,1440,1:00,02/14/2021,,,,
1052,1,1390,2:00,02/14/2021,,,,
1053,1,1440,3:00,02/14/2021,,,,
1054,1,1440,4:00,02/14/2021,,,,
1055,1,1390,5:00,02/14/2021,,,,
1056,1,1390,6:00,02/14/2021,,,,
1057,1,1395,7:00,02/14/2021,,,,
1058,1,1440,8:00,02/14/2021,,,,
1059,1,1440,9:00,02/14/2021,,,,
1060,1,1390,10:00,02/14/2021,,,,
1061,1,1390,11:00,02/14/2021,,,,
1062,1,1440,12:00,02/14/2021,,,,
1063,1,1380,13:00,02/14/2021,,,,
1064,1,1390,14:00,02/14/2021,,,,
1065,1,1450,15:00,02/14/2021,,,,
1066,1,1440,16:00,02/14/2021,,,,
1067,1,1440,17:00,02/14/2021,,,,
1068,1,1440,18:00,02/14/2021,,,,
1069,1,1390,19:00,02/14/2021,,,,
1070,1,1390,20:00,02/14/2021,,,,
1071,1,1390,21:00,02/14/2021,,,,
1072,1,1445,22:00,02/14/2021,,,,
1073,1,1440,23:00,02/14/2021,,,,
1074,1,1440,0:00,02/15/2021,,,,
1075,1,1440,1:00,02/15/2021,,,,
1076,1,1440,2:00,02/15/2021,,,,
1077,1,1440,3:00,02/15/2021,,,,
1078,1,1440,4:00,02/15/2021,,,,
1079,1,1395,5:00,02/15/2021,,,,
1080,1,1390,6:00,02/15/2021,,,,
1081,1,1440,7:00,02/15/2021,,,,
1082,1,1390,8:00,02/15/2021,,,,
1083,1,1390,9:00,02/15/2021,,,,
1084,1,1440,10:00,02/15/2021,,,,
1085,1,1440,11:00,02/15/2021,,,,
1086,1,1390,12:00,02/15/2021,,,,
1087,1,1390,13:00,02/15/2021,,,,
1088,1,1390,14:00,02/15/2021,,,,
1089,1,1440,15:00,02/15/2021,,,,
1090,1,1390,16:00,02/15/2021,,,,
1091,1,1390,17:00,02/15/2021,,,,
1092,1,1440,18:00,02/15/2021,,,,
1093,1,1390,19:00,02/15/2021,,,,
1094,1,1440,20:00,02/15/2021,,,,
1095,1,1390,21:00,02/15/2021,,,,
1096,1,1390,22:00,02/15/2021,,,,
1097,1,1440,23:00,02/15/2021,,,,
1098,1,1440,0:00,02/16/2021,,,,
1099,1,1440,1:00,02/16/2021,,,,
1100,1,1440,2:00,02/16/2021,,,,
1101,1,1445,3:00,02/16/2021,,,,
1102,1,1440,4:00,02/16/2021,,,,
1103,1,1390,5:00,02/16/2021,,,,
1104,1,1445,6:00,02/16/2021,,,,
1105,1,1390,7:00,02/16/2021,,,,
1106,1,1390,8:00,02/16/2021,,,,
1107,1,1390,9:00,02/16/2021,,,,
1108,1,1395,10:00,02/16/2021,,,,
1109,1,1390,11:00,02/16/2021,,,,
1110,1,1440,12:00,02/16/2021,,,,
1111,1,1445,13:00,02/16/2021,,,,
1112,1,1390,14:00,02/16/2021,,,,
1113,1,1440,15:00,02/16/2021,,,,
1114,1,1450,16:00,02/16/2021,,,,
1115,1,1440,17:00,02/16/2021,,,,
1116,1,1445,18:00,02/16/2021,,,,
1117,1,1395,19:00,02/16/2021,,,,
1118,1,1390,20:00,02/16/2021,,,,
1119,1,1445,21:00,02/16/2021,,,,
1120,1,1390,22:00,02/16/2021,,,,
1121,1,1390,23:00,02/16/2021,,,,
1122,1,1390,0:00,02/17/2021,,,,
1123,1,1440,1:00,02/17/2021,,,,
1124,1,1440,2:00,02/17/2021,,,,
1125,1,1440,3:00,02/17/2021,,,,
1126,1,1440,4:00,02/17/2021,,,,
1127,1,1440,5:00,02/17/2021,,,,
1128,1,1390,6:00,02/17/2021,,,,
1129,1,1390,7:00,02/17/2021,,,,
1130,1,1440,8:00,02/17/2021,,,,
1131,1,1390,9:00,02/17/2021,,,,
1132,1,1440,10:00,02/17/2021,,,,
1133,1,1390,11:00,02/17/2021,,,,
1134,1,1390,12:00,02/17/2021,,,,
1135,1,1390,13:00,02/17/2021,,,,
1136,1,1440,14:00,02/17/2021,,,,
1137,1,1380,15:00,02/17/2021,,,,
1138,1,1390,16:00,02/17/2021,,,,
1139,1,1390,17:00,02/17/2021,,,,
1140,1,1390,18:00,02/17/2021,,,,
1141,1,1390,19:00,02/17/2021,,,,
1142,1,1390,20:00,02/17/2021,,,,
1143,1,1390,21:00,02/17/2021,,,,
1144,1,1390,22:00,02/17/2021,,,,
1145,1,1440,23:00,02/17/2021,,,,
1146,1,1445,0:00,02/18/2021,,,,
1147,1,1440,1:00,02/18/2021,,,,
1148,1,1440,2:00,02/18/2021,,,,
1149,1,1450,3:00,02/18/2021,,,,
1150,1,1390,4:00,02/18/2021,,,,
1151,1,1385,5:00,02/18/2021,,,,
1152,1,1440,6:00,02/18/2021,,,,
1153,1,1390,7:00,02/18/2021,,,,
1154,1,1440,8:00,02/18/2021,,,,
1155,1,1440,9:00,02/18/2021,,,,
1156,1,1395,10:00,02/18/2021,,,,
1157,1,1390,11:00,02/18/2021,,,,
1158,1,1440,12:00,02/18/2021,,,,
1159,1,1390,13:00,02/18/2021,,,,
1160,1,1440,14:00,02/18/2021,,,,
1161,1,1455,15:00,02/18/2021,,,,
1162,1,1390,16:00,02/18/2021,,,,
1163,1,1390,17:00,02/18/2021,,,,
1164,1,1440,18:00,02/18/2021,,,,
1165,1,1450,19:00,02/18/2021,,,,
1166,1,1440,20:00,02/18/2021,,,,
1167,1,1440,21:00,02/18/2021,,,,
1168,1,1440,22:00,02/18/2021,,,,
1169,1,1390,23:00,02/18/2021,,,,
1170,1,1390,0:00,02/19/2021,,,,
1171,1,1440,1:00,02/19/2021,,,,
1172,1,1395,2:00,02/19/2021,,,,
1173,1,1455,3:00,02/19/2021,,,,
1174,1,1390,4:00,02/19/2021,,,,
1175,1,1440,5:00,02/19/2021,,,,
1176,1,1390,6:00,02/19/2021,,,,
1177,1,1390,7:00,02/19/2021,,,,
1178,1,1390,8:00,02/19/2021,,,,
1179,1,1450,9:00,02/19/2021,,,,
1180,1,1395,10:00,02/19/2021,,,,
1181,1,1390,11:00,02/19/2021,,,,
1182,1,1395,12:00,02/19/2021,,,,
1183,1,1390,13:00,02/19/2021,,,,
1184,1,1390,14:00,02/19/2021,,,,
1185,1,1440,15:00,02/19/2021,,,,
1186,1,1440,16:00,02/19/2021,,,,
1187,1,1390,17:00,02/19/2021,,,,
1188,1,1440,18:00,02/19/2021,,,,
1189,1,1390,19:00,02/19/2021,,,,
1190,1,1440,20:00,02/19/2021,,,,
1191,1,1440,21:00,02/19/2021,,,,
1192,1,1440,22:00,02/19/2021,,,,
1193,1,1440,23:00,02/19/2021,,,,
1194,1,1440,0:00,02/20/2021,,,,
1195,1,1390,1:00,02/20/2021,,,,
1196,1,1390,2:00,02/20/2021,,,,
1197,1,1390,3:00,02/20/2021,,,,
1198,1,1390,4:00,02/20/2021,,,,
1199,1,1440,5:00,02/20/2021,,,,
1200,1,1390,6:00,02/20/2021,,,,
1201,1,1390,7:00,02/20/2021,,,,
1202,1,1390,8:00,02/20/2021,,,,
1203,1,1390,9:00,02/20/2021,,,,
1204,1,1440,10:00,02/20/2021,,,,
1205,1,1385,11:00,02/20/2021,,,,
1206,1,1390,12:00,02/20/2021,,,,
1207,1,1440,13:00,02/20/2021,,,,
1208,1,1390,14:00,02/20/2021,,,,
1209,1,1440,15:00,02/20/2021,,,,
1210,1,1390,16:00,02/20/2021,,,,
1211,1,1390,17:00,02/20/2021,,,,
1212,1,1440,18:00,02/20/2021,,,,
1213,1,1440,19:00,02/20/2021,,,,
1214,1,1440,20:00,02/20/2021,,,,
1215,1,1455,21:00,02/20/2021,,,,
1216,1,1440,22:00,02/20/2021,,,,
1217,1,1380,23:00,02/20/2021,,,,
1218,1,1440,0:00,02/21/2021,,,,
1219,1,1440,1:00,02/21/2021,,,,
1220,1,1390,2:00,02/21/2021,,,,
1221,1,1390,3:00,02/21/2021,,,,
1222,1,1440,4:00,02/21/2021,,,,
1223,1,1440,5:00,02/21/2021,,,,
1224,1,1440,6:00,02/21/2021,,,,
1225,1,1390,7:00,02/21/2021,,,,
1226,1,1440,8:00,02/21/2021,,,,
1227,1,1395,9:00,02/21/2021,,,,
1228,1,1390,10:00,02/21/2021,,,,
1229,1,1390,11:00,02/21/2021,,,,
1230,1,1390,12:00,02/21/2021,,,,
1231,1,1395,13:00,02/21/2021,,,,
1232,1,1390,14:00,02/21/2021,,,,
1233,1,1445,15:00,02/21/2021,,,,
1234,1,1390,16:00,02/21/2021,,,,
1235,1,1440,17:00,02/21/2021,,,,
1236,1,1390,18:00,02/21/2021,,,,
1237,1,1440,19:00,02/21/2021,,,,
1238,1,1390,20:00,02/21/2021,,,,
1239,1,1390,21:00,02/21/2021,,,,
1240,1,1440,22:00,02/21/2021,,,,
1241,1,1390,23:00,02/21/2021,,,,
1242,1,1450,0:00,02/22/2021,,,,
1243,1,1440,1:00,02/22/2021,,,,
1244,1,1440,2:00,02/22/2021,,,,
1245,1,1440,3:00,02/22/2021,,,,
1246,1,1440,4:00,02/22/2021,,,,
1247,1,1445,5:00,02/22/2021,,,,
1248,1,1395,6:00,02/22/2021,,,,
1249,1,1440,7:00,02/22/2021,,,,
1250,1,1440,8:00,02/22/2021,,,,
1251,1,1440,9:00,02/22/2021,,,,
1252,1,1440,10:00,02/22/2021,,,,
1253,1,1440,11:00,02/22/2021,,,,
1254,1,1445,12:00,02/22/2021,,,,
